col0 col1 col2 col3 col4 col5 col6 col7 col8 col9 col10 col11 col12 col13 col14 col15 col16 col17 col18 col19 col20 col21 col22 col23 col24 col25 col26 col27 col28 col29 col30 col31 col32 col33 col34 col35 col36 col37 col38 col39 col40 col41 col42 col43 col44 col45 col46 col47 col48 col49 col50 col51 col52 col53 col54 col55 col56 col57 col58 col59 col60 col61 col62 col63 col64 col65 col66 col67 col68 col69 col70 col71 col72 col73 col74 col75 col76 col77 col78 col79 col80 col81 col82 col83 col84 col85 col86 col87 col88 col89 col90 col91 col92 col93 col94 col95 col96 col97 col98 col99
0.09775009775009774 0.10239675239675239 0.10716280716280716 0.11218756218756218 0.11745111745111744 0.12295347295347295 0.12877422877422878 0.13478403478403478 0.14115204115204116 0.14776879776879775 0.1547039547039547 0.16197741197741197 0.1696190196190196 0.17754917754917754 0.18591713591713588 0.19463334463334464 0.20379730379730376 0.21336921336921333 0.22336897336897332 0.23389608389608385 0.24487094487094485 0.2563930563930564 0.26844251844251843 0.28107903107903104 0.29424289424289424 0.30810325810325806 0.32257057257057253 0.3377343877343877 0.3535648535648535 0.3702510202510202 0.3876436376436376 0.40588200588200585 0.4249362749362749 0.4449059449059448 0.46581091581091577 0.48771088771088766 0.5106357106357106 0.5345754345754345 0.5596793096793097 0.5860667360667361 0.6136083636083636 0.6424434924434924 0.6726915226915227 0.7042728542728542 0.7373665873665873 0.7720921220921221 0.8082206082206081 0.8462893462893463 0.886069486069486 0.9277202277202277 0.9712913212913212 1.016971816971817 1.0647617147617148 1.1150192150192149 1.1676448176448175 1.2226385226385226 1.2794928794928795 1.3395312395312393 1.4024650524650524 1.468224668224668 1.5377851877851876 1.6098133098133096 1.6854731854731853 1.7649936649936648 1.8476284976284973 1.9357557357557356 2.025206325206325 2.12057717057717 2.2210324710324705 2.3246319746319744 2.433873133873133 2.5481788481788477 2.6692008192008188 2.793755043755043 2.924667324667324 3.06030586030586 3.205854605854605 3.3567664067664063 3.514533764533764 3.679713879713879 3.851520701520701 4.034133234133233 4.223322723322722 4.421815471815471 4.629641329641329 4.848939548939548 5.075053525053524 5.309217059217058 5.565957165957165 5.826627526627526 6.099188149188148 6.384136534136533 6.683741283741282 6.996201446201445 7.325934825934825 7.671966321966321 8.033559633559634 8.412595312595313 8.806466456466456 9.218993868993868
0.09777994777994778 0.10239675239675239 0.10716280716280716 0.11223731223731223 0.11748096748096748 0.12303307303307302 0.12885382885382884 0.13486363486363484 0.14117194117194115 0.14785834785834784 0.15478355478355477 0.16205701205701206 0.1696886696886697 0.17765862765862767 0.185996735996736 0.1947328447328447 0.20389680389680387 0.21347866347866346 0.22350827350827351 0.23403538403538404 0.24499034499034494 0.2565323565323565 0.2685917685917686 0.2811287811287811 0.2944219944219944 0.30826245826245824 0.32272977272977266 0.33788363788363784 0.3537837537837537 0.3704201704201704 0.38780283780283775 0.40607105607105604 0.42514522514522507 0.44512484512484507 0.466039766039766 0.48792978792978786 0.5108645608645608 0.5348838848838848 0.5599479599479599 0.5863751863751864 0.6139168139168139 0.6427419927419927 0.6729701229701229 0.7045912545912546 0.7377247877247877 0.7724005724005724 0.8086584086584087 0.8466972966972967 0.8864973364973364 0.9281480781480781 0.9717888217888218 1.0174792674792674 1.0652691652691653 1.1154570154570154 1.1676448176448175 1.223136023136023 1.28015953015953 1.3399789899789898 1.403201353201353 1.4692992692992692 1.5385115385115384 1.6105695105695104 1.686169686169686 1.7658891658891658 1.8483448983448982 1.9360044860044858 2.026310776310776 2.1217214217214213 2.2218085718085714 2.3257364257364253 2.4350273350273346 2.549452449452449 2.6704744204744197 2.794580894580894 2.9260503760503753 3.0647435647435644 3.2060436560436556 3.3583186083186076 3.5161954161954156 3.6814650814650807 3.856873806873806 4.036043636043636 4.2253226753226745 4.4242134242134235 4.631392531392531 4.851039001039 5.077461427461427 5.315863665863665 5.565967115967115 5.829393629393628 6.10056125056125 6.388235938235937 6.691362991362991 7.003902753902753 7.329417329417328 7.675608025608025 8.037370487370486 8.42088367088367 8.808376858376858 9.223361923361923
0.09783964783964784 0.10244650244650244 0.10727225727225727 0.11227711227711226 0.11755061755061755 0.12309277309277308 0.12888367888367888 0.1349034349034349 0.14124159124159125 0.14785834785834784 0.15483330483330482 0.1621167121167121 0.16976826976826975 0.17771832771832768 0.18608628608628608 0.19484229484229482 0.20398635398635395 0.2135980635980636 0.2235978235978236 0.2341149841149841 0.2451196951196951 0.25664180664180664 0.2686912686912687 0.28137753137753135 0.2945513445513445 0.30839180839180835 0.32276957276957274 0.338052788052788 0.3538434538434538 0.37059927059927056 0.3879819379819379 0.40642925642925637 0.4253243253243253 0.4453636453636453 0.4662586662586662 0.4881685881685881 0.511093411093411 0.5351425851425851 0.5602365102365102 0.5866139866139866 0.6141954141954141 0.643040493040493 0.6732885232885233 0.7049494549494549 0.738023288023288 0.7727687227687228 0.8091260591260591 0.847015697015697 0.8868356368356368 0.9286654786654785 0.9724753724753724 1.0179469179469178 1.0657766157766158 1.1159843659843658 1.1681821181821181 1.2237628737628736 1.2807167307167306 1.3408346908346906 1.4038680038680038 1.4699957699957698 1.539247839247839 1.6114749614749613 1.686169686169686 1.7665060665060663 1.849230449230449 1.9390292890292888 2.027096827096827 2.122587072587072 2.2231120231120225 2.3268408768408766 2.4356740856740853 2.5506663506663503 2.671618671618671 2.7960634460634455 2.9279906279906274 3.0650022650022644 3.21067041067041 3.359950409950409 3.517867017867017 3.6832063332063325 3.856873806873806 4.0379639879639875 4.226347526347525 4.4260143760143755 4.634039234039233 4.851039001039 5.079879279879279 5.315863665863665 5.5686038686038675 5.829831429831429 6.107874507874507 6.39127069127069 6.691651541651541 7.0061614061614055 7.329506879506878 7.679249729249728 8.037649087649086 8.42095332095332 8.816774666774666 9.224884274884275
0.09785954785954785 0.10245645245645246 0.10730210730210729 0.11232686232686231 0.11762026762026762 0.12315247315247314 0.12896327896327897 0.13497308497308497 0.1413112413112413 0.14795784795784794 0.1549228549228549 0.16221621221621219 0.16984786984786981 0.17780787780787777 0.18617583617583616 0.1949119449119449 0.20408585408585406 0.21366771366771364 0.22370727370727367 0.23424433424433422 0.2452092452092452 0.25678110678110677 0.2688405188405188 0.2814869814869815 0.29469064469064465 0.30855100855100853 0.323068073068073 0.3382219382219382 0.3538434538434538 0.3707684207684207 0.38819088819088815 0.4064591064591064 0.4255432255432255 0.4455427455427455 0.4664775664775664 0.4883874883874883 0.5113322113322113 0.5353813853813854 0.5604753104753104 0.5869025369025369 0.6143347143347143 0.6433489433489433 0.6734377734377734 0.7052678552678552 0.7383814883814883 0.7730970730970731 0.8094245594245594 0.8474932974932974 0.8873331373331372 0.929033629033629 0.9727042227042226 1.0184145684145682 1.066264166264166 1.1165216665216664 1.1687194187194185 1.2243897243897244 1.2817415817415816 1.3414714914714914 1.4045346545346544 1.4706624206624206 1.5399741899741899 1.612101812101812 1.6888561888561886 1.7675010675010674 1.8501956001956 1.9390292890292888 2.0282012782012777 2.123373123373123 2.224246324246324 2.3278657278657273 2.4356740856740853 2.551283251283251 2.6730017230017227 2.7972275972275966 2.928826428826428 3.066454966454966 3.21067041067041 3.361671761671761 3.5183744683744678 3.6849575349575345 3.8581573581573574 4.038919188919189 4.232048882048882 4.428143678143678 4.636546636546636 4.857377157377156 5.080118080118079 5.318381018381017 5.57125057125057 5.836925786925786 6.107874507874507 6.392136342136341 6.694825594825594 7.009295659295658 7.337277837277836 7.682901382901382 8.045818045818045 8.424953224953224 8.81900346900347 9.233610433610433
0.09792919792919792 0.10252610252610253 0.10734190734190734 0.1124064624064624 0.11764016764016763 0.1232121732121732 0.12902297902297902 0.13506263506263505 0.14138089138089138 0.14803744803744803 0.15501240501240499 0.16226596226596224 0.16992746992746993 0.1778974278974279 0.18625543625543622 0.19501144501144502 0.2042052542052542 0.21377716377716377 0.2238167238167238 0.23432393432393428 0.24534854534854533 0.25687065687065685 0.26895991895991894 0.28159643159643155 0.29481999481999477 0.30868035868035865 0.3231974231974232 0.33837118837118835 0.35449020449020446 0.3709574709574709 0.3883699883699883 0.40664815664815657 0.4257422257422257 0.4457516957516957 0.4667462167462167 0.48860638860638855 0.5116207616207615 0.5356500356500355 0.5607340107340107 0.5871811371811372 0.6148421648421648 0.6436673436673437 0.6739352739352739 0.7055962055962055 0.7387595887595887 0.7735050235050235 0.8098026598026598 0.8478813478813478 0.8877510377510377 0.9294614794614794 0.973142023142023 1.0189021189021188 1.0668114168114167 1.117049017049017 1.169206969206969 1.2248573748573748 1.2819306319306318 1.342108292108292 1.405201305201305 1.471299221299221 1.5404418404418403 1.6128679628679627 1.6888561888561886 1.768336868336868 1.8509717009717008 1.9394272894272893 2.0289972789972786 2.123373123373123 2.2252214252214246 2.3290298790298785 2.4393555893555887 2.5530842030842025 2.6742753242753237 2.7981728481728476 2.9301199301199294 3.0680071680071674 3.2119440119440115 3.3631443631443627 3.5233494733494726 3.6849575349575345 3.859988159988159 4.044471294471294 4.232048882048882 4.430024230024229 4.6383674883674875 4.858153258153258 5.086635336635336 5.32089837089837 5.574066424066423 5.837691937691937 6.11076996076996 6.399628699628699 6.699313049313048 7.012808012808012 7.339844939844939 7.683568033568032 8.048812998812998 8.428943178943179 8.823182473182472 9.236495936495936
0.09796899796899797 0.10257585257585257 0.10738170738170738 0.11244626244626243 0.11773966773966774 0.12325197325197325 0.1291025791025791 0.13513228513228512 0.14146049146049144 0.14811704811704812 0.15507210507210506 0.16236546236546234 0.17000707000707 0.177986977986978 0.18635493635493633 0.1951009951009951 0.20427490427490425 0.21387666387666388 0.22390627390627388 0.23445328445328445 0.24543809543809542 0.257019907019907 0.26907931907931903 0.2817357317357317 0.2949692449692449 0.30883955883955877 0.3233466733466733 0.3384706884706884 0.35449020449020446 0.37111667111667107 0.3885590385590385 0.40683720683720676 0.4259710759710759 0.4459606459606459 0.4669352669352669 0.4888650888650888 0.5118396618396618 0.5359087359087359 0.560992710992711 0.5874099874099874 0.6150610650610651 0.6439857439857439 0.6742138742138741 0.7059345059345059 0.739117789117789 0.7738930738930738 0.81014096014096 0.8482992482992482 0.8881788881788881 0.9298893298893298 0.9736494736494736 1.0193896693896694 1.0672790672790673 1.1175863175863174 1.1698338198338198 1.2255339755339754 1.2825375825375824 1.3427450927450926 1.4057386057386057 1.4718962218962217 1.5404418404418403 1.6136341136341135 1.6894730894730894 1.769132869132869 1.8518373518373517 1.9403426903426901 2.02998232998233 2.1266566266566262 2.2262860762860757 2.3301442801442795 2.4396441396441393 2.5543976043976038 2.675538975538975 2.7998344998344993 2.931612431612431 3.0690021690021685 3.2131778131778126 3.365572165572165 3.5233494733494726 3.6901016901016894 3.861809011809011 4.044471294471294 4.233342383342382 4.432312732312732 4.6406360906360895 4.860451710451709 5.087102987102987 5.324112224112223 5.576553926553926 5.8404580404580395 6.113516163516163 6.4003650003649994 6.7011737011737 7.0161313161313155 7.342800092800092 7.69156784156784 8.052693502693502 8.432933132933133 8.827371427371427 9.240873940873941
0.09802869802869803 0.10264550264550265 0.10745135745135745 0.11247611247611247 0.11775956775956775 0.12334152334152333 0.12914237914237914 0.13517208517208518 0.14153014153014154 0.14816679816679817 0.15515170515170512 0.16243511243511244 0.17008667008667006 0.178046678046678 0.1864146364146364 0.19519054519054518 0.20437440437440435 0.21399606399606397 0.22402567402567403 0.23456273456273452 0.24557739557739555 0.2571393071393071 0.2692086692086692 0.28188498188498184 0.2950985950985951 0.30897885897885896 0.32350587350587345 0.33868958868958865 0.3545897045897045 0.37130572130572126 0.3887480887480887 0.40702625702625694 0.42617007617007613 0.4461596461596461 0.46714421714421706 0.489103889103889 0.512088412088412 0.5361574861574862 0.5612613612613613 0.5877383377383377 0.6153595653595654 0.6442643442643442 0.6745621245621245 0.7063026563026563 0.7392869392869392 0.7742214242214241 0.8105688105688105 0.8487071987071987 0.8885967885967885 0.9303271303271302 0.9741370241370241 1.0198672698672697 1.0679059179059178 1.1183325683325682 1.1703810703810702 1.226111076111076 1.283144533144533 1.343252543252543 1.4067833567833568 1.4727519227519226 1.5429193929193927 1.614012214012214 1.69026909026909 1.7694413194413192 1.8527229027229026 1.941268041268041 2.0305693805693803 2.1266566266566262 2.227320877320877 2.331248731248731 2.4407983407983402 2.5551239551239546 2.6762553762553756 2.801207601207601 2.9329954829954823 3.07071357071357 3.214809614809614 3.3663283663283656 3.524543474543474 3.6901912401912393 3.863600013600013 4.045615545615545 4.235352285352285 4.434412184412183 4.642805192805192 4.862750162750162 5.089510889510889 5.325943025943025 5.579170779170778 5.842786342786342 6.1165608665608655 6.4033898033898025 6.704347754347753 7.017036767036766 7.346799996799995 7.693826493826493 8.056444656444656 8.433420683420684 8.82920222920223 9.245251945251944
0.09804859804859804 0.10266540266540267 0.10749115749115748 0.11254576254576254 0.11787896787896787 0.12337137337137337 0.1291921291921292 0.13523178523178522 0.14159979159979158 0.14824639824639824 0.15522135522135522 0.16253461253461254 0.17017622017622017 0.17813622813622815 0.18652408652408653 0.1952900452900453 0.20448385448385448 0.21407566407566408 0.22414507414507412 0.2346920846920847 0.2456967956967957 0.25725870725870725 0.2693280693280693 0.282004382004382 0.2952478452478452 0.30912810912810906 0.3236551236551236 0.3388587388587388 0.3547887047887047 0.3714748714748714 0.389006789006789 0.40722525722525715 0.4263491763491763 0.4463785463785463 0.46737306737306733 0.4893227893227893 0.5123272123272122 0.5363564863564864 0.5615399615399616 0.588016938016938 0.6156481156481156 0.6445727945727946 0.6748805248805249 0.7065713065713065 0.7398938898938898 0.7745895745895746 0.8109568609568609 0.8491151491151491 0.889124139124139 0.9307947807947807 0.9746046746046745 1.0199866699866698 1.0683039183039182 1.1186310686310685 1.1709880209880208 1.2266981266981265 1.2837514837514836 1.344267444267444 1.407171407171407 1.4734484234484233 1.5429193929193927 1.615176365176365 1.6911247911247909 1.7694413194413192 1.8527229027229026 1.942183442183442 2.0319623819623818 2.1276317276317274 2.227480077480077 2.331567131567131 2.4419624919624914 2.5567159567159563 2.6780762280762276 2.8029787029787023 2.9343884843884838 3.0720369220369217 3.216511066511066 3.367572117572117 3.526394176394176 3.6919424419424414 3.865629815629815 4.047535897535897 4.237352237352237 4.434591284591284 4.642805192805192 4.865794865794865 5.091918791918791 5.328470328470328 5.579956829956829 5.845990245990245 6.119456319456319 6.407658357658357 6.704566654566653 7.024738074738074 7.350282500282499 7.697179647179646 8.058484408484409 8.441718991718991 8.837609987609987 9.245709645709645
0.0981082981082981 0.10273505273505273 0.10753095753095752 0.1126054626054626 0.11787896787896787 0.12344102344102344 0.12927172927172925 0.13529148529148527 0.1416395916395916 0.1482961482961483 0.15529100529100529 0.16259431259431256 0.17024587024587023 0.17822577822577823 0.1866036866036866 0.19537959537959537 0.20456345456345454 0.21417516417516413 0.22425452425452425 0.23477168477168475 0.24578634578634578 0.25737810737810735 0.26946736946736943 0.2821337321337321 0.29539709539709536 0.3092674092674092 0.32380437380437377 0.33898808898808896 0.3549578549578549 0.3716539716539716 0.389106289106289 0.4074441574441574 0.42655812655812647 0.44659744659744655 0.4675521675521675 0.48937253937253933 0.5125859125859126 0.5366549866549866 0.5617986617986618 0.5882855882855883 0.6159267159267159 0.6447717947717947 0.6752088752088752 0.7069295069295068 0.7401724901724901 0.7748880748880749 0.8113747613747613 0.8494932494932494 0.8894624394624394 0.9312126812126812 0.9751419751419751 1.0199866699866698 1.0688113688113687 1.1191683691683691 1.1715153715153714 1.2272254772254771 1.2843584343584342 1.3446554946554945 1.4078679078679077 1.474194674194674 1.5436258436258434 1.6159226159226157 1.6918710418710416 1.772247222247222 1.8556382556382554 1.943108793108793 2.0328678328678325 2.1286466286466283 2.2308929308929306 2.3351292351292345 2.4431166931166928 2.5579199079199073 2.679399579399579 2.8038642538642535 2.935363585363585 3.073847823847823 3.2178443678443673 3.3694526694526687 3.528324478324478 3.693693643693643 3.867301417301417 4.049446299446299 4.238605938605938 4.44048169048169 4.648934398934398 4.867357017357016 5.094963494963494 5.330052380052379 5.586802436802436 5.848756348756348 6.121386621386621 6.409459309459309 6.7121983121983115 7.0261012261012254 7.350332250332249 7.7011099011099 8.066653366653366 8.444922894922895 8.83990843990844 9.254465654465655
0.0981082981082981 0.10276490276490277 0.1076006076006076 0.11264526264526264 0.11794861794861794 0.12348082348082347 0.1293015793015793 0.13535118535118534 0.14172914172914172 0.14836579836579836 0.15537060537060537 0.16265401265401264 0.17033542033542032 0.17831532831532831 0.18669323669323667 0.19545919545919543 0.20467290467290467 0.21425476425476425 0.22434407434407433 0.23489108489108484 0.2459455459455459 0.2574875574875575 0.26959671959671955 0.2822531322531322 0.2955363955363955 0.30940670940670933 0.3239436739436739 0.33917713917713915 0.35512700512700507 0.3718330718330718 0.3892953392953392 0.40760335760335753 0.4267372267372267 0.4468063968063967 0.4677710677710677 0.48980038980038976 0.5127948627948627 0.5369136869136869 0.562007612007612 0.5886636886636887 0.6162152662152662 0.6451797451797452 0.6755173255173255 0.7073673073673074 0.7405008405008404 0.7753358253358252 0.8117230117230116 0.8498812998812998 0.8898106898106898 0.9316703816703816 0.9754703254703254 1.0216980716980715 1.069189469189469 1.1196061696061694 1.172082522082522 1.2278622778622779 1.285035035035035 1.3453519953519952 1.4085345585345583 1.4748414248414248 1.5443621443621443 1.6168479668479667 1.6924779924779922 1.7724860224860224 1.8556382556382554 1.9440241940241938 2.0338230338230336 2.1296416296416294 2.2308929308929306 2.3351292351292345 2.4440121940121937 2.5591636591636586 2.6810413310413304 2.8051279051279048 2.935363585363585 3.0751811251811247 3.219705019705019 3.3711043711043707 3.5295483295483288 3.695434895434895 3.8691322191322186 4.0510980010980004 4.241362091362091 4.44071054071054 4.649421949421948 4.869655469655469 5.096744546744546 5.336698986698986 5.587090987090987 5.850656800656799 6.128719778719778 6.412484112484112 6.713869913869913 7.029424529424529 7.358123108123107 7.7043834543834535 8.067887167887168 8.44891284891285 8.844087444087444 9.258376008376008
