TBJD bkgsubflux flux_err quality
1471.05810546875 2.56468497033381 0.7309911251068115 0
1471.0789184570312 2.264983012358732 0.731867790222168 0
1471.0997924804688 4.020105283446561 0.731873095035553 0
1471.12060546875 4.663824909832989 0.7316544651985168 0
1471.1414184570312 4.289102647134133 0.7322617769241333 0
1471.1622924804688 4.54182051519544 0.7314357161521912 0
1471.1831665039062 4.468056318661945 0.731541097164154 0
1471.2039794921875 4.380035849878982 0.7315942645072937 0
1471.2247924804688 3.432647064665453 0.7328084707260132 0
1471.2456665039062 3.8384888297668693 0.736502468585968 0
1471.2664794921875 2.986092916632894 0.7317599654197693 0
1471.2872924804688 4.4864456469479155 0.7318574786186218 0
1471.3081665039062 5.276889101372064 0.7326403856277466 0
1471.3289794921875 3.9734515079072446 0.7317894101142883 0
1471.3497924804688 5.65488384478574 0.7332139015197754 0
1471.3706665039062 4.566980771552368 0.732510507106781 0
1471.3914794921875 4.96924261541081 0.7328174710273743 0
1471.4122924804688 4.374825860538481 0.7336342930793762 0
1471.4331665039062 5.307432932544439 0.7344269156455994 0
1471.4539794921875 3.285531067386118 0.7332626581192017 0
1471.4747924804688 3.890728233724194 0.7335885763168335 0
1471.4956665039062 4.769494968066 0.7318497896194458 0
1471.5372924804688 4.721393330284715 0.7320929169654846 0
1471.5581665039062 4.7932768990779655 0.7317521572113037 0
1471.5789794921875 4.39961105519932 0.7333332300186157 0
1471.5997924804688 0.9897651182927425 0.7310127019882202 0
1471.6206665039062 0.5900059023834092 0.7308866381645203 0
1471.6414794921875 1.0721264633262504 0.7322356104850769 0
1471.6622924804688 1.5890290174441608 0.7311935424804688 0
1471.6831665039062 1.8825706576707897 0.731063723564148 0
1471.7039794921875 4.448780879168508 0.7330716848373413 0
1471.7247924804688 4.7110639683001265 0.7332077622413635 0
1471.7456665039062 5.318965112292023 0.7324336767196655 0
1471.7664794921875 4.336787113152256 0.7333362102508545 0
1471.7872924804688 4.403049545013695 0.7322873473167419 0
1471.8081665039062 4.960746254601705 0.7352465391159058 0
1471.8289794921875 4.625781541609538 0.7316582798957825 0
1471.8497924804688 4.445822040358898 0.7333666682243347 0
1471.8706665039062 4.581350146380532 0.7322034239768982 0
1471.8914794921875 4.451737382059348 0.7320016026496887 0
1471.9122924804688 4.56288838026858 0.7330570816993713 0
1471.9331665039062 3.9260272832114866 0.7320303916931152 0
1471.9539794921875 5.528405713294011 0.7329488396644592 0
1471.9747924804688 5.164845631989879 0.7377092838287354 0
1471.9956665039062 6.358910638598007 0.7329396605491638 0
1472.0164794921875 5.4602606913274965 0.7356089949607849 0
1472.0372924804688 4.754434689467822 0.7333585619926453 0
1472.0581665039062 4.534080389135765 0.7319662570953369 0
1472.0789794921875 3.545260325208107 0.7332789897918701 0
1472.0997924804688 4.509599391485903 0.7322143316268921 0
1472.1206665039062 4.0090980227432516 0.733799934387207 0
1472.1414794921875 4.446246588546523 0.7318645119667053 0
1472.1622924804688 5.154760941300836 0.7329894304275513 0
1472.1831665039062 4.260691520316689 0.7320408225059509 0
1472.2039794921875 2.3498807787194216 0.7325186133384705 0
1472.2247924804688 4.339682294778915 0.7319570183753967 0
1472.2456665039062 3.943491253454278 0.7317416667938232 0
1472.2664794921875 3.0327939570488103 0.731359601020813 0
1472.2872924804688 4.409395550270864 0.7327272295951843 0
1472.3081665039062 4.445177893100168 0.7319316864013672 0
1472.3289794921875 3.0981454545840053 0.7324886918067932 0
1472.3497924804688 4.419634829240834 0.7326566576957703 0
1472.3706665039062 5.485419660830538 0.734069287776947 0
1472.3914794921875 3.9745414640895147 0.7319298386573792 0
1472.4122924804688 4.896752667116781 0.7342264652252197 0
1472.4331665039062 5.422022675389119 0.7320672869682312 0
1472.4539794921875 3.5505163396320665 0.7314000725746155 0
1472.4747924804688 4.062895968987818 0.7316208481788635 0
1472.4956665039062 4.147893300489174 0.7328634262084961 0
1472.5164794921875 4.708530313088068 0.7348940372467041 0
1472.5372924804688 3.9683691082789796 0.7324385046958923 0
1472.5581665039062 3.9038677956133445 0.7322013974189758 0
1472.5789794921875 3.51392831722076 0.7317842841148376 0
1472.5997924804688 4.476968531651462 0.7335389852523804 0
1472.6206665039062 4.837116916705168 0.7325806021690369 0
1472.6414794921875 4.541713200546927 0.7338513135910034 0
1472.6622924804688 3.9282000847671523 0.7351781129837036 0
1472.6831665039062 4.998931255104406 0.7325378060340881 0
1472.7039794921875 3.8440302463219904 0.7328749299049377 0
1472.7247924804688 4.450881501238448 0.7340837121009827 0
1472.7456665039062 3.3592303831040238 0.7321045398712158 0
1472.7664794921875 3.5424840955658556 0.7333926558494568 0
1472.7872924804688 2.4284463762180577 0.7353710532188416 0
1472.8081665039062 1.3145996445272774 0.7314874529838562 0
1472.8289794921875 0.4621950620726721 0.7306743860244751 0
1472.8497924804688 0.694754572251078 0.7327759265899658 0
1472.8706665039062 1.3164221326315193 0.7307074666023254 0
1472.8914794921875 3.295360285060663 0.7317326664924622 0
1472.9122924804688 4.706243247325225 0.7320517301559448 0
1472.9331665039062 4.9901527669355055 0.732877254486084 0
1472.9539794921875 5.0486785443968 0.7350278496742249 0
1472.9747924804688 4.253310399055891 0.7336867451667786 0
1472.9956665039062 5.223990936728284 0.7346212863922119 0
1473.0164794921875 4.395942731268321 0.7337873578071594 0
1473.0372924804688 5.23041794166366 0.7335836887359619 0
1473.0581665039062 3.449262757596956 0.7320237159729004 0
1473.0789794921875 4.1615027540966025 0.7318811416625977 0
1473.0997924804688 5.032388131936406 0.7321670651435852 0
1473.1206665039062 3.6702800746253663 0.7324284911155701 0
1473.1414794921875 4.681522559148848 0.7324538826942444 0
1473.1622924804688 4.690842274088829 0.7338434457778931 0
1473.1831665039062 4.15132185525082 0.7319241166114807 0
1473.2039794921875 4.582408105439297 0.7326380014419556 0
1473.2247924804688 5.4156424183461205 0.7333703637123108 0
1473.2456665039062 4.263529770320308 0.7322675585746765 0
1473.2664794921875 4.479461071643931 0.7330118417739868 0
1473.2872924804688 3.475672229694801 0.7321312427520752 0
1473.3081665039062 4.7707245488956085 0.7335070967674255 0
1473.3289794921875 3.714982906064036 0.7328596115112305 0
1473.3497924804688 4.568206220179346 0.732657790184021 0
1473.3706665039062 3.842323442712985 0.7344370484352112 0
1473.3915405273438 3.06109342181943 0.7320147752761841 0
1473.412353515625 3.7396707959166986 0.7323242425918579 0
1473.4331665039062 3.858541363786841 0.7326587438583374 0
1473.4540405273438 3.8715313694069167 0.7322076559066772 0
1473.474853515625 5.082635401482849 0.7335213422775269 0
1473.4956665039062 4.269603048641668 0.7357934713363647 0
1473.5165405273438 4.914949037359048 0.7324067950248718 0
1473.537353515625 4.770301101464362 0.7335734963417053 0
1473.5581665039062 4.340092912106534 0.732434868812561 0
1473.5790405273438 4.82983079320417 0.7340154051780701 0
1473.599853515625 2.8719600805653647 0.7317442893981934 0
1473.6206665039062 5.071398149049137 0.7367249131202698 0
1473.6415405273438 4.132713434758384 0.7323840260505676 0
1473.662353515625 5.205618569046418 0.732925295829773 0
1473.6831665039062 3.850510238367747 0.7336587905883789 0
1473.7040405273438 4.5753902660598245 0.7324212789535522 0
1473.724853515625 4.74395886103692 0.7356748580932617 0
1473.7456665039062 5.196926134728284 0.7330655455589294 0
1473.7665405273438 4.839731553594213 0.7394754886627197 0
1473.787353515625 4.517024415058715 0.7329995036125183 0
1473.8081665039062 5.138064415382581 0.7329280376434326 0
1473.8290405273438 5.371822760842455 0.7350558638572693 0
1473.849853515625 4.140510936925496 0.7328453063964844 0
1473.8706665039062 4.4903705365770845 0.7325936555862427 0
1473.8915405273438 4.470234270063612 0.7329159379005432 0
1473.912353515625 4.680988774746645 0.7330514192581177 0
1473.9331665039062 4.862069252364437 0.7354802489280701 0
1473.9540405273438 2.679124433566361 0.7325496077537537 0
1473.974853515625 2.5656628615774864 0.7324683666229248 0
1473.9956665039062 1.4123212486797905 0.7321996688842773 0
1474.0165405273438 1.2623305163287497 0.7310898303985596 0
1474.037353515625 1.348688296678899 0.7309927344322205 0
1474.0581665039062 0.7167602513595358 0.7312196493148804 0
1474.0790405273438 2.4096403014372263 0.7344080209732056 0
1474.099853515625 3.494197766991225 0.7319951057434082 0
1474.1206665039062 4.023468501227748 0.7326972484588623 0
1474.1415405273438 4.3420930842414736 0.7356297969818115 0
1474.162353515625 4.981377699723234 0.7337296009063721 0
1474.1831665039062 4.3345765809369965 0.7345427870750427 0
1474.2040405273438 4.057969752146824 0.7327264547348022 0
1474.224853515625 4.053074596349439 0.7322494387626648 0
1474.2456665039062 5.299811473572703 0.7353243827819824 0
1474.2665405273438 4.8152433477081695 0.7330173254013062 0
1474.287353515625 5.163122769835119 0.7336263656616211 0
1474.3081665039062 3.6688288343456326 0.7347487807273865 0
1474.3290405273438 5.470304548411597 0.7345659732818604 0
1474.349853515625 4.036474666408129 0.7327284812927246 0
1474.3706665039062 4.634352755438726 0.7330735921859741 0
1474.3915405273438 4.1411126475096305 0.7336326241493225 0
1474.412353515625 4.439793735856453 0.7332017421722412 0
1474.4331665039062 4.365061692034425 0.7328871488571167 0
1474.4540405273438 4.224463280134291 0.7323991656303406 0
1474.474853515625 4.538989332327566 0.7333980202674866 0
1474.4956665039062 5.308555531340026 0.7339980006217957 0
1474.5165405273438 4.579670842741334 0.7325416803359985 0
1474.537353515625 3.4790287723089195 0.7323122024536133 0
1474.5581665039062 4.390171417576367 0.7327169179916382 0
1474.5790405273438 3.552613464155212 0.7322883009910583 0
1474.599853515625 4.06197051885044 0.7331280708312988 0
1474.6206665039062 3.591055667356403 0.7346653938293457 0
1474.662353515625 4.1088124790220455 0.7334834933280945 0
1474.6831665039062 4.689801263437684 0.7329533696174622 0
1474.7040405273438 5.03148652176442 0.7337899208068848 0
1474.724853515625 4.323356859466685 0.7333258390426636 0
1474.7456665039062 4.660121874292665 0.7355181574821472 0
1474.7665405273438 5.923504941896822 0.7341972589492798 0
1474.787353515625 4.507167635243559 0.7329070568084717 0
1474.8081665039062 4.182004459361785 0.7350264191627502 0
1474.8290405273438 4.76792274227123 0.73387610912323 0
1474.849853515625 5.564750176491749 0.7342072129249573 0
1474.8706665039062 4.221097229116155 0.7346675992012024 0
1474.8915405273438 4.836059019620241 0.7332858443260193 0
1474.912353515625 4.906754499460012 0.7354534864425659 0
1474.9331665039062 4.398951323990397 0.7354269027709961 0
1474.9540405273438 4.733127312986869 0.7345394492149353 0
1474.974853515625 4.904734131314683 0.7331989407539368 0
1474.9956665039062 5.092774527944321 0.7331382036209106 0
1475.0165405273438 3.37290582061911 0.732342004776001 0
1475.037353515625 4.6651192614040635 0.7332585453987122 0
1475.0581665039062 3.9701755190151675 0.7325859665870667 0
1475.0790405273438 4.046148261203821 0.7345647811889648 0
1475.099853515625 4.401752682306365 0.7333319783210754 0
1475.1206665039062 3.7850503203545225 0.7327933311462402 0
1475.1415405273438 4.574522774565775 0.7334315776824951 0
1475.162353515625 3.1831285550209922 0.7334001660346985 0
1475.1831665039062 1.3947386616085558 0.7324979901313782 0
1475.2040405273438 1.0913530056537537 0.7323622703552246 0
1475.224853515625 0.7048713134160526 0.7314151525497437 0
1475.2456665039062 1.258943570235858 0.7340672016143799 0
1475.2665405273438 1.1998074630325337 0.7315296530723572 0
1475.287353515625 4.46881556500598 0.7357833385467529 0
1475.3081665039062 4.64401839241722 0.7341195940971375 0
1475.3290405273438 4.650988771023789 0.7357934713363647 0
1475.349853515625 4.681165012668727 0.7358877062797546 0
1475.3706665039062 4.859770652068753 0.7339803576469421 0
1475.3915405273438 5.119932480000689 0.7338873147964478 0
1475.412353515625 3.9154706335088396 0.7334839701652527 0
1475.4331665039062 4.251916818733289 0.7347549796104431 0
1475.4540405273438 3.6430082970952524 0.7343491911888123 0
1475.474853515625 3.7198438572795163 0.7335153222084045 0
1475.4956665039062 4.59310809539827 0.7336470484733582 0
1475.5165405273438 5.227704719667914 0.7336169481277466 0
1475.537353515625 5.86435654073037 0.7340185642242432 0
1475.5581665039062 3.7145170812437716 0.7360153198242188 0
1475.5790405273438 4.334500474738253 0.7339234948158264 0
1475.599853515625 4.52774723017536 0.734507143497467 0
1475.6206665039062 4.494902785022819 0.7345418334007263 0
1475.6415405273438 4.0396750318911 0.7345667481422424 0
1475.662353515625 4.24824059920214 0.7337360978126526 0
1475.6831665039062 4.538267511315422 0.734741747379303 0
1475.7040405273438 4.525948779303891 0.7342291474342346 0
1475.724853515625 4.635711761228036 0.7411928772926331 0
1475.7456665039062 4.109688052783392 0.7371490001678467 0
1475.7665405273438 3.4307899123171866 0.7342354655265808 0
1475.787353515625 3.474000389341308 0.7343972325325012 0
1475.8081665039062 3.463701848637375 0.7349466681480408 0
1475.8290405273438 3.8933741359360106 0.7346286773681641 0
1475.849853515625 4.355440138675025 0.7371415495872498 0
1475.8706665039062 4.291095196081628 0.7348525524139404 0
1475.8915405273438 4.379863056033198 0.7354339957237244 0
1475.912353515625 5.348415885032605 0.7355340719223022 0
1475.9331665039062 4.859748716374244 0.7386905550956726 0
1475.9540405273438 3.682969765408173 0.7364792227745056 0
1475.974853515625 5.465310409536788 0.7354661226272583 0
1475.9956665039062 4.226587813866831 0.7376123666763306 0
1476.0165405273438 4.21179622121276 0.7354881763458252 0
1476.037353515625 4.42878684569727 0.7354961633682251 0
1476.0581665039062 4.199815681898226 0.7352680563926697 0
1476.0790405273438 3.999147160786914 0.7358893752098083 0
1476.099853515625 4.631985826436431 0.7362608313560486 0
1476.1206665039062 4.767938978807495 0.7379904985427856 0
1476.1415405273438 3.770252367355757 0.7358461022377014 0
1476.162353515625 4.522914777658627 0.7372652888298035 0
1476.1831665039062 5.2840435723517 0.7368906736373901 0
1476.2040405273438 4.991219828895058 0.7373819947242737 0
1476.224853515625 4.24601940793244 0.7368630170822144 0
1476.2456665039062 4.490082691748257 0.7368812561035156 0
1476.2665405273438 4.008257288978952 0.7373851537704468 0
1476.287353515625 4.7981182303360645 0.7413486838340759 0
1476.3081665039062 4.739784820596581 0.7383606433868408 0
1476.3290405273438 3.8953165357357302 0.7382118105888367 0
1476.349853515625 5.059518117532887 0.7387011647224426 0
1476.3706665039062 2.1387080932445626 0.7368062734603882 0
1476.3915405273438 0.9728021760653458 0.7371933460235596 0
1476.412353515625 1.4941900411038576 0.7364813685417175 0
1476.4331665039062 0.9463195984034096 0.7372556924819946 0
1476.4540405273438 0.8051105711408068 0.740630030632019 0
1476.474853515625 1.9690652363528356 0.739665150642395 0
1476.4956665039062 2.9861958191209252 0.7377552390098572 0
1476.5165405273438 4.512456892299411 0.7429841756820679 0
1478.6207275390625 4.776272737289231 0.73890221118927 0
1478.6415405273438 3.7321562018308327 0.7338587045669556 0
1478.6624145507812 3.5685087481261264 0.7337245941162109 0
1478.6832275390625 5.008851437441287 0.7349899411201477 0
1478.7040405273438 3.833912969154879 0.7339295744895935 0
1478.7249145507812 4.394087734779613 0.7345645427703857 0
1478.7457275390625 3.346107647536683 0.7363497018814087 0
1478.7665405273438 1.7831651416683538 0.7327184081077576 0
1478.7874145507812 0.7926152780657426 0.7328550815582275 0
1478.8082275390625 1.041656889785256 0.7337061166763306 0
1478.8290405273438 1.9655516436130847 0.7333506941795349 0
1478.8499145507812 1.1931637970601907 0.7327690720558167 0
1478.8707275390625 3.0694019447845258 0.7348964214324951 0
1478.8915405273438 4.128504182199008 0.7342575788497925 0
1478.9124145507812 3.9871054368138608 0.7341587543487549 0
1478.9332275390625 4.599805177559915 0.7344963550567627 0
1478.9540405273438 4.389186733098057 0.7336282134056091 0
1478.9749145507812 4.38368205251706 0.7349185943603516 0
1478.9957275390625 3.8921960186743854 0.7355444431304932 0
1479.0165405273438 4.8890592954371215 0.7366065382957458 0
1479.0374145507812 4.587685582384278 0.7340254187583923 0
1479.0582275390625 4.6343709186235715 0.7353389263153076 0
1479.0790405273438 4.370294000771707 0.7377262115478516 0
1479.0999145507812 4.619732923311691 0.7353503108024597 0
1479.1207275390625 4.040999596089722 0.7338069677352905 0
1479.1415405273438 4.182730048911265 0.7339922785758972 0
1479.1624145507812 4.397756909010769 0.7335621118545532 0
1479.1832275390625 5.535699672968848 0.7344809770584106 0
1479.2040405273438 4.083756999142449 0.7345507144927979 0
1479.2249145507812 3.5753968434400925 0.7379879355430603 0
1479.2457275390625 4.421821858840923 0.7343934178352356 0
1479.2665405273438 4.614728761177956 0.737795352935791 0
1479.2874145507812 4.546373077515403 0.7337072491645813 0
1479.3082275390625 3.7780552211112135 0.733635663986206 0
1479.3290405273438 4.269869059533768 0.7339690923690796 0
1479.3499145507812 3.594973385527132 0.7338518500328064 0
1479.3707275390625 4.988350604991163 0.7344298362731934 0
1479.3915405273438 2.756891208242984 0.7361873388290405 0
1479.4124145507812 3.1777859098642898 0.7344945669174194 0
1479.4332275390625 3.306833086010079 0.7345151305198669 0
1479.4540405273438 5.1613423650577825 0.7344731688499451 0
1479.4749145507812 4.151451548887078 0.7368698120117188 0
1479.4957275390625 4.243323465176251 0.7337554097175598 0
1479.5165405273438 4.868218216314681 0.7382493019104004 0
1479.5374145507812 4.272556357772947 0.7368307113647461 0
1479.5582275390625 3.9559320838477894 0.7340556383132935 0
1479.5790405273438 4.821020528418516 0.7361626029014587 0
1479.5999145507812 4.743977676534114 0.7340459823608398 0
1479.6207275390625 4.311092030741567 0.734123706817627 0
1479.6415405273438 4.802421764418999 0.7340558767318726 0
1479.6624145507812 4.869401732464481 0.7340303063392639 0
1479.6832275390625 4.378566325155879 0.7337488532066345 0
1479.7040405273438 5.0344745978800525 0.7343590259552002 0
1479.7249145507812 4.72232926999292 0.7353922724723816 0
1479.7457275390625 3.940395309819962 0.7341893911361694 0
1479.7665405273438 4.4815586224256885 0.736849844455719 0
1479.7874145507812 4.947750885301427 0.7341674566268921 0
1479.8082275390625 4.384693011267787 0.7340855002403259 0
1479.8290405273438 4.336037810383174 0.734995424747467 0
1479.8499145507812 4.0006468332268295 0.7339587807655334 0
1479.8707275390625 4.163442051074553 0.7342435717582703 0
1479.8915405273438 4.833011761240658 0.7343723773956299 0
1479.9124145507812 3.931217747593431 0.7363495230674744 0
1479.9332275390625 3.6833280853599044 0.733687698841095 0
1479.9540405273438 2.8381812212357707 0.7335193753242493 0
1479.9749145507812 1.3245149890366406 0.7328468561172485 0
1479.9957275390625 1.341833247064308 0.7329596281051636 0
1480.0165405273438 1.5302896520360452 0.7333781719207764 0
1480.0374145507812 1.771256876491667 0.7325407862663269 0
1480.0582275390625 3.202957754172765 0.733205258846283 0
1480.0790405273438 4.116528634345467 0.735535204410553 0
1480.0999145507812 4.228618376243527 0.7357217669487 0
1480.1207275390625 4.559820698631986 0.7338396906852722 0
1480.1415405273438 4.685445832089174 0.7342033386230469 0
1480.1624145507812 4.748489256274884 0.7344325184822083 0
1480.1832275390625 4.267493217836854 0.736844003200531 0
1480.2040405273438 4.922891699842907 0.7341084480285645 0
1480.2249145507812 4.3775438205447585 0.7342653274536133 0
1480.2457275390625 4.04820335949554 0.7340285181999207 0
1480.2665405273438 4.6788013922371805 0.7341476678848267 0
1480.2874145507812 4.357410208464814 0.7341589331626892 0
1480.3082275390625 4.22954593089331 0.7338008284568787 0
1480.3290405273438 4.046416261552812 0.7334784865379333 0
1480.3499145507812 4.284893527381162 0.7344955801963806 0
1480.3707275390625 5.3903172971712205 0.7341758608818054 0
1480.3915405273438 4.847567453713448 0.7342106103897095 0
1480.4124145507812 5.297927687311492 0.7344653606414795 0
1480.4332275390625 3.69423229875346 0.7341197729110718 0
1480.4540405273438 3.861681038506011 0.734373927116394 0
1480.4749145507812 4.770429489990443 0.7355738878250122 0
1480.4957275390625 5.012760174911649 0.7358800172805786 0
1480.5165405273438 4.598112450206621 0.7344400882720947 0
1480.5374145507812 4.285357917147575 0.7344387173652649 0
1480.5582275390625 3.5153862427570313 0.7353400588035583 0
1480.5790405273438 3.4294595599157485 0.7333933115005493 0
1480.5999145507812 3.6696841401068734 0.7333970665931702 0
1480.6207275390625 3.428395471375204 0.7336911559104919 0
1480.6416015625 3.6714043893573156 0.7349770665168762 0
1480.6624145507812 4.4682854296086765 0.7339984178543091 0
1480.6832885742188 5.329299078131951 0.7358536720275879 0
1480.7041015625 4.369530884255863 0.7343778014183044 0
1480.7249145507812 4.236014786284341 0.7339910864830017 0
1480.7457885742188 4.695931562603087 0.7358012199401855 0
1480.7666015625 5.003688261726512 0.7363289594650269 0
1480.7874145507812 4.733243947823856 0.7342731952667236 0
1480.8082885742188 4.7580620288265 0.7346130013465881 0
1480.8291015625 5.149522240589786 0.7355394959449768 0
1480.8499145507812 5.8985769277978966 0.7353504300117493 0
1480.8707885742188 5.7105837970929745 0.7349209189414978 0
1480.8916015625 4.552180661349032 0.7353983521461487 0
1480.9124145507812 5.043134971709119 0.7348644137382507 0
1480.9332885742188 5.267218251803537 0.7343048453330994 0
1480.9541015625 5.1990024771058465 0.7358237504959106 0
1480.9749145507812 5.243343908484173 0.734437108039856 0
1480.9957885742188 4.919636572923055 0.7343968749046326 0
1481.0166015625 4.9335776875239326 0.734257698059082 0
1481.0374145507812 4.908053635069289 0.735606849193573 0
1481.0582885742188 4.227080432700626 0.7360421419143677 0
1481.0791015625 4.195168522411722 0.7352094054222107 0
1481.0999145507812 4.017789294551789 0.7337712049484253 0
1481.1207885742188 4.234438922148944 0.7362218499183655 0
1481.1416015625 4.214435349005586 0.7344874739646912 0
1481.1624145507812 2.399255158625916 0.7336533665657043 0
1481.1832885742188 1.6418263895607617 0.7328140735626221 0
1481.2041015625 1.4375123230380933 0.732701301574707 0
1481.2249145507812 2.2384636662969677 0.7327480912208557 0
1481.2457885742188 2.5924351015673572 0.734041690826416 0
1481.2666015625 3.998778736445052 0.7349949479103088 0
